Date,Region,Country,Supplier Name,Inventory,Lead Time (days),Transport Status,News Sentiment,Weather Condition,Risk Factor,Sentiment Analysis,Sentiment Score,Risk Analysis,Risk Confidence
2024-10-10,Europe,Canada,"Smith, Smith and Campos",19616,8,Awaiting Dispatch,Export restrictions lead to surplus in local markets.,Sunny and favorable for farming,Low,LABEL_0,0.5000081062316895,neutral,0.8904304504394531
2024-03-09,Asia,South Africa,"Lynch, Taylor and Richardson",52730,21,Awaiting Dispatch,Improved infrastructure reduces transportation delays.,High humidity increasing pest risks,High,LABEL_2,0.5472204089164734,neutral,0.6550427079200745
2024-11-20,Oceania,USA,Cunningham Inc,39977,15,Awaiting Dispatch,Tomato prices soar due to unexpected frost in the region.,Heavy rainfall causing waterlogging,Medium,LABEL_0,0.565018355846405,neutral,0.8576202392578125
2024-12-28,Europe,Germany,"Bennett, Kennedy and Hardy",15700,3,Awaiting Dispatch,Heavy rainfall damages crops in major producing areas.,Unexpected frost damaging crops,Low,LABEL_0,0.8395679593086243,neutral,0.5188384652137756
2024-02-02,North America,Brazil,Nelson PLC,55918,6,Awaiting Dispatch,Delays in transportation cause supply chain disruptions.,Drought leading to crop failure,High,LABEL_0,0.8567883372306824,neutral,0.8014281988143921
2024-02-18,Oceania,USA,"Perry, Cantu and Carr",18194,16,In Transit,Government announces subsidies for tomato farmers.,Heavy rainfall causing waterlogging,Medium,LABEL_1,0.7901261448860168,neutral,0.8096936941146851
2024-12-15,South America,Brazil,Stevens-Christian,91316,2,Awaiting Dispatch,Delays in transportation cause supply chain disruptions.,Heavy rainfall causing waterlogging,High,LABEL_0,0.8567883372306824,neutral,0.8634200096130371
2024-04-19,Asia,Germany,Lewis Ltd,27050,3,Delayed,Improved infrastructure reduces transportation delays.,Sunny and favorable for farming,High,LABEL_2,0.5472204089164734,neutral,0.625656247138977
2024-05-10,North America,India,Cisneros-Macias,10201,3,Awaiting Dispatch,Pest infestation reduces tomato output in key regions.,Mild rainfall aiding crop growth,Medium,LABEL_0,0.7376754879951477,neutral,0.8327714204788208
2024-01-24,South America,Germany,"Garrett, Smith and Coleman",15663,21,Delayed,Government announces subsidies for tomato farmers.,Sunny and favorable for farming,High,LABEL_1,0.7901261448860168,neutral,0.7743584513664246
2024-03-09,Africa,USA,Taylor-Rhodes,23503,16,Awaiting Dispatch,Government announces subsidies for tomato farmers.,Unexpected frost damaging crops,Medium,LABEL_1,0.7901261448860168,neutral,0.7540541887283325
2024-07-11,Asia,South Africa,"Mcdaniel, Thompson and Graham",32827,27,Delayed,Drought conditions lead to reduced tomato supply.,Mild rainfall aiding crop growth,High,LABEL_0,0.75569087266922,contradiction,0.7583301663398743
2024-08-31,Asia,South Africa,Garcia-Harris,74016,8,Delayed,Labor shortages affect harvesting in rural areas.,Sunny and favorable for farming,High,LABEL_0,0.5824687480926514,neutral,0.8223112225532532
2024-09-16,Oceania,India,Harris Ltd,76495,10,Awaiting Dispatch,Drought conditions lead to reduced tomato supply.,Heavy rainfall causing waterlogging,Low,LABEL_0,0.75569087266922,contradiction,0.9767923951148987
2024-07-24,North America,Australia,Lopez Ltd,56823,13,In Transit,Drought conditions lead to reduced tomato supply.,Unexpected frost damaging crops,Medium,LABEL_0,0.75569087266922,neutral,0.7083078026771545
2024-08-11,North America,USA,Martin-Roberson,11849,30,Delayed,Tomato prices soar due to unexpected frost in the region.,Mild rainfall aiding crop growth,High,LABEL_0,0.565018355846405,neutral,0.5254637002944946
2024-05-26,Asia,USA,Coffey Ltd,49397,27,In Transit,Heavy rainfall damages crops in major producing areas.,Sunny and favorable for farming,High,LABEL_0,0.8395679593086243,neutral,0.5346528887748718
2024-05-27,South America,Australia,Lang Ltd,96309,8,Delayed,Drought conditions lead to reduced tomato supply.,Strong winds causing crop damage,High,LABEL_0,0.75569087266922,contradiction,0.49418380856513977
2024-05-07,Oceania,China,Ward and Sons,45242,15,In Transit,Drought conditions lead to reduced tomato supply.,Strong winds causing crop damage,High,LABEL_0,0.75569087266922,neutral,0.5369841456413269
2024-07-22,South America,China,Torres-Nguyen,86490,3,Awaiting Dispatch,Delays in transportation cause supply chain disruptions.,Sunny and favorable for farming,High,LABEL_0,0.8567883372306824,neutral,0.8788098096847534
2024-11-03,Asia,South Africa,Carter Group,36953,18,Delayed,Farmers report higher yields thanks to favorable weather.,High humidity increasing pest risks,High,LABEL_2,0.8424614071846008,neutral,0.665210485458374
2024-08-12,Asia,China,Henderson Inc,3646,22,Delayed,Pest infestation reduces tomato output in key regions.,High humidity increasing pest risks,High,LABEL_0,0.7376754879951477,neutral,0.8535736203193665
2024-08-16,Africa,USA,"Kennedy, Thompson and Kemp",7243,2,Delayed,Heavy rainfall damages crops in major producing areas.,Strong winds causing crop damage,High,LABEL_0,0.8395679593086243,contradiction,0.5134179592132568
2024-04-28,Africa,Germany,Thompson-Davis,9543,4,Awaiting Dispatch,Heavy rainfall damages crops in major producing areas.,Unexpected frost damaging crops,Low,LABEL_0,0.8395679593086243,contradiction,0.5045914649963379
2024-04-04,Oceania,China,"Harvey, Bryant and Williams",92807,8,In Transit,Delays in transportation cause supply chain disruptions.,Unexpected frost damaging crops,High,LABEL_0,0.8567883372306824,neutral,0.6624736785888672
2024-10-20,South America,Canada,"Gonzalez, Johnson and Murphy",11682,6,Awaiting Dispatch,Export restrictions lead to surplus in local markets.,Unexpected frost damaging crops,Low,LABEL_0,0.5000081062316895,neutral,0.7953796982765198
2024-10-23,North America,USA,Jacobs PLC,36778,28,Delayed,Labor shortages affect harvesting in rural areas.,Drought leading to crop failure,High,LABEL_0,0.5824687480926514,neutral,0.718191385269165
2025-01-18,North America,USA,Schmidt-Goodman,29968,9,Delayed,Farmers report higher yields thanks to favorable weather.,High humidity increasing pest risks,High,LABEL_2,0.8424614071846008,neutral,0.6814744472503662
2025-01-07,Africa,Germany,Kaufman-Martinez,50408,10,In Transit,Heavy rainfall damages crops in major producing areas.,High humidity increasing pest risks,Low,LABEL_0,0.8395679593086243,neutral,0.8087868094444275
2024-10-05,South America,USA,Jones Inc,13255,30,In Transit,Tomato prices soar due to unexpected frost in the region.,High humidity increasing pest risks,High,LABEL_0,0.565018355846405,neutral,0.8850882649421692
2024-07-25,Oceania,Brazil,Fernandez and Sons,83644,21,In Transit,Farmers report higher yields thanks to favorable weather.,Unexpected frost damaging crops,High,LABEL_2,0.8424614071846008,contradiction,0.9813976287841797
2024-09-25,North America,South Africa,Lozano-Jackson,67172,9,In Transit,Government announces subsidies for tomato farmers.,Strong winds causing crop damage,High,LABEL_1,0.7901261448860168,neutral,0.6929253339767456
2024-03-02,South America,South Africa,"Cruz, Dillon and Perez",32096,1,In Transit,Labor shortages affect harvesting in rural areas.,Mild rainfall aiding crop growth,Low,LABEL_0,0.5824687480926514,neutral,0.8018346428871155
2024-08-13,Africa,South Africa,"Suarez, Johnson and Garner",77057,29,Delayed,Improved infrastructure reduces transportation delays.,Unexpected frost damaging crops,High,LABEL_2,0.5472204089164734,contradiction,0.6363075375556946
2024-03-06,Asia,Australia,Dixon PLC,67110,12,In Transit,Farmers report higher yields thanks to favorable weather.,High humidity increasing pest risks,Medium,LABEL_2,0.8424614071846008,neutral,0.6479235291481018
2024-02-07,Europe,South Africa,Mora Ltd,10457,23,Awaiting Dispatch,Improved infrastructure reduces transportation delays.,Sunny and favorable for farming,High,LABEL_2,0.5472204089164734,neutral,0.7589146494865417
2025-01-11,Africa,South Africa,Williams Ltd,94989,23,Delayed,Improved infrastructure reduces transportation delays.,Unexpected frost damaging crops,High,LABEL_2,0.5472204089164734,contradiction,0.5476605296134949
2024-05-06,South America,Brazil,Mcneil-Carlson,13794,9,In Transit,Improved infrastructure reduces transportation delays.,Sunny and favorable for farming,Low,LABEL_2,0.5472204089164734,neutral,0.7183214426040649
2024-07-12,Oceania,Australia,Kim LLC,35542,24,In Transit,Tomato prices soar due to unexpected frost in the region.,Unexpected frost damaging crops,High,LABEL_0,0.565018355846405,neutral,0.8966493010520935
2024-10-25,Oceania,South Africa,"Wheeler, Buckley and Lang",47530,12,Delayed,Tomato prices soar due to unexpected frost in the region.,Mild rainfall aiding crop growth,High,LABEL_0,0.565018355846405,contradiction,0.4968547821044922
2024-03-23,Africa,India,Strong-Haley,16746,26,In Transit,Export restrictions lead to surplus in local markets.,Strong winds causing crop damage,High,LABEL_0,0.5000081062316895,neutral,0.7766067385673523
2025-01-11,North America,India,"Boyd, Castillo and Dickson",25662,18,Awaiting Dispatch,Government announces subsidies for tomato farmers.,Unexpected frost damaging crops,Medium,LABEL_1,0.7901261448860168,neutral,0.7639864683151245
2024-04-02,North America,South Africa,Smith-Gomez,99992,21,In Transit,Tomato prices soar due to unexpected frost in the region.,Drought leading to crop failure,High,LABEL_0,0.565018355846405,contradiction,0.8801702857017517
2024-08-11,South America,Germany,Zhang-Jenkins,84168,22,In Transit,Drought conditions lead to reduced tomato supply.,Unexpected frost damaging crops,High,LABEL_0,0.75569087266922,neutral,0.680461585521698
2024-01-27,South America,Canada,"Reynolds, Sanders and Mercado",17813,30,Awaiting Dispatch,Government announces subsidies for tomato farmers.,Mild rainfall aiding crop growth,High,LABEL_1,0.7901261448860168,neutral,0.8823637962341309
2024-03-13,South America,China,"Curry, Harris and Cohen",13522,27,Delayed,Pest infestation reduces tomato output in key regions.,Unexpected frost damaging crops,High,LABEL_0,0.7376754879951477,neutral,0.5975399017333984
2024-09-03,Africa,India,Gilbert LLC,17168,18,Awaiting Dispatch,Drought conditions lead to reduced tomato supply.,Unexpected frost damaging crops,Medium,LABEL_0,0.75569087266922,neutral,0.7482542991638184
2024-04-05,Africa,South Africa,Miller-Garcia,65138,9,Delayed,Delays in transportation cause supply chain disruptions.,High humidity increasing pest risks,High,LABEL_0,0.8567883372306824,neutral,0.7747562527656555
2024-11-21,South America,India,Cooper PLC,73095,22,Delayed,Delays in transportation cause supply chain disruptions.,Heavy rainfall causing waterlogging,High,LABEL_0,0.8567883372306824,neutral,0.8827356100082397
2024-05-08,South America,Germany,Hurley-Hill,91559,24,Delayed,Labor shortages affect harvesting in rural areas.,High humidity increasing pest risks,High,LABEL_0,0.5824687480926514,neutral,0.7807068824768066
2024-01-30,Asia,China,Chung-Escobar,94653,20,In Transit,Drought conditions lead to reduced tomato supply.,Heavy rainfall causing waterlogging,Medium,LABEL_0,0.75569087266922,contradiction,0.9840131998062134
2024-04-08,Africa,Brazil,Bryant Inc,32037,8,In Transit,Delays in transportation cause supply chain disruptions.,High humidity increasing pest risks,High,LABEL_0,0.8567883372306824,neutral,0.8215948343276978
2024-10-08,South America,Brazil,"Guerrero, Wu and Chavez",93265,29,In Transit,Delays in transportation cause supply chain disruptions.,Heavy rainfall causing waterlogging,High,LABEL_0,0.8567883372306824,neutral,0.8167333602905273
2024-08-22,Africa,India,"Warner, Yang and Russell",63071,28,In Transit,Farmers report higher yields thanks to favorable weather.,Heavy rainfall causing waterlogging,High,LABEL_2,0.8424614071846008,contradiction,0.5854425430297852
2024-02-16,Asia,Canada,"Patterson, Rogers and Robinson",94138,18,Delayed,Delays in transportation cause supply chain disruptions.,Sunny and favorable for farming,High,LABEL_0,0.8567883372306824,neutral,0.8503931760787964
2024-01-22,North America,China,Smith LLC,1943,18,In Transit,Delays in transportation cause supply chain disruptions.,Strong winds causing crop damage,High,LABEL_0,0.8567883372306824,neutral,0.6133182048797607
2024-12-15,Oceania,Germany,"Collins, Russell and Hoffman",32247,4,Awaiting Dispatch,Drought conditions lead to reduced tomato supply.,High humidity increasing pest risks,Low,LABEL_0,0.75569087266922,neutral,0.7537394165992737
2024-08-04,North America,Australia,"Mcguire, Miller and Gilmore",66453,23,In Transit,Delays in transportation cause supply chain disruptions.,Sunny and favorable for farming,High,LABEL_0,0.8567883372306824,neutral,0.8179200291633606
2024-12-03,South America,Brazil,"Wells, Stark and Lopez",52969,16,In Transit,Farmers report higher yields thanks to favorable weather.,High humidity increasing pest risks,Medium,LABEL_2,0.8424614071846008,neutral,0.7290279269218445
2024-07-24,Oceania,USA,Collins PLC,97221,24,Delayed,Tomato prices soar due to unexpected frost in the region.,Mild rainfall aiding crop growth,High,LABEL_0,0.565018355846405,contradiction,0.5403160452842712
2024-11-18,Africa,Australia,Powell-Davis,96576,21,In Transit,Labor shortages affect harvesting in rural areas.,High humidity increasing pest risks,High,LABEL_0,0.5824687480926514,neutral,0.8599529266357422
2024-12-11,North America,China,"Russell, Snyder and Nelson",59852,23,In Transit,Heavy rainfall damages crops in major producing areas.,Strong winds causing crop damage,High,LABEL_0,0.8395679593086243,contradiction,0.5095112919807434
2024-08-06,Oceania,Canada,"Keller, Lee and Johnson",13881,1,Awaiting Dispatch,Delays in transportation cause supply chain disruptions.,Strong winds causing crop damage,High,LABEL_0,0.8567883372306824,neutral,0.8316991925239563
2024-07-12,Africa,South Africa,Hunter-Bradley,16435,8,Delayed,Farmers report higher yields thanks to favorable weather.,Strong winds causing crop damage,High,LABEL_2,0.8424614071846008,contradiction,0.7205786108970642
2025-01-01,Oceania,Brazil,"King, Taylor and Allen",10033,22,Awaiting Dispatch,Improved infrastructure reduces transportation delays.,Mild rainfall aiding crop growth,High,LABEL_2,0.5472204089164734,neutral,0.6905696392059326
2024-06-01,Oceania,Canada,"Salazar, Jones and Davis",99829,1,In Transit,Tomato prices soar due to unexpected frost in the region.,Mild rainfall aiding crop growth,Low,LABEL_0,0.565018355846405,neutral,0.5349003672599792
2024-09-10,South America,USA,"James, Pena and Russell",32161,10,In Transit,Export restrictions lead to surplus in local markets.,Unexpected frost damaging crops,Low,LABEL_0,0.5000081062316895,neutral,0.7967395782470703
2024-09-23,South America,China,"Cortez, Norris and Graham",66397,15,Delayed,Farmers report higher yields thanks to favorable weather.,High humidity increasing pest risks,High,LABEL_2,0.8424614071846008,neutral,0.7581214308738708
2024-09-25,Africa,China,Brown Group,4293,7,Awaiting Dispatch,Drought conditions lead to reduced tomato supply.,Heavy rainfall causing waterlogging,Medium,LABEL_0,0.75569087266922,contradiction,0.9632494449615479
2024-06-30,North America,South Africa,"Huynh, Jones and Rosales",91030,24,Awaiting Dispatch,Delays in transportation cause supply chain disruptions.,Sunny and favorable for farming,High,LABEL_0,0.8567883372306824,neutral,0.8354409337043762
